id,label,word1,word2
2365615475,antonym,nah,good
2365631147,unrelated,o.k.,improper
2365631605,antonym,o.k.,improper
2365632386,unrelated,o.k.,improper
2365634736,antonym,o.k.,improper
2365630151,unrelated,pack,everybody
2365630226,unrelated,pack,everybody
2365630374,unrelated,pack,everybody
2365638147,unrelated,TRUE,yea
2365638328,paraphrase,TRUE,yea
2365639745,unrelated,TRUE,yea
2365620305,unrelated,office,powerlessness
2365621065,unrelated,office,powerlessness
2365623150,other,office,powerlessness
2365632415,unrelated,office,powerlessness
2365617041,antonym,inconsequence,consequence
2365617268,antonym,inconsequence,consequence
2365617457,antonym,inconsequence,consequence
2365633711,antonym,inconsequence,consequence
2365663140,antonym,inconsequence,consequence
2365637504,unrelated,hump,unspecified
2365637614,unrelated,hump,unspecified
2365638192,unrelated,hump,unspecified
2365603174,unrelated,shaft,unscrew
2365603756,unrelated,shaft,unscrew
2365604910,unrelated,shaft,unscrew
2365609594,unrelated,shaft,unscrew
2370181015,unrelated,shaft,unscrew
2365620318,unrelated,easily,minuscule
2365620801,unrelated,easily,minuscule
2365623147,unrelated,easily,minuscule
2365632989,unrelated,easily,minuscule
2365601989,unrelated,somewhat,ripe
2365602143,unrelated,somewhat,ripe
2365608591,other,somewhat,ripe
2365646074,unrelated,somewhat,ripe
2365616625,other,more,consider
2365616680,unrelated,more,consider
2365679074,unrelated,more,consider
2365614752,other,partly,precisely
2365616184,entailment,partly,precisely
2365616463,unrelated,partly,precisely
2365626619,unrelated,partly,precisely
2365627504,other,partly,precisely
2365603769,unrelated,steep,eligible
2365604163,unrelated,steep,eligible
2365607574,unrelated,steep,eligible
2370236588,unrelated,steep,eligible
2365615734,antonym,important,meaningless
2365615804,antonym,important,meaningless
2365617313,antonym,important,meaningless
2365625888,other,roughly,hard
2365626509,unrelated,roughly,hard
2365627971,paraphrase,roughly,hard
2365622720,unrelated,dangerous,cool
2365623473,unrelated,dangerous,cool
2365625291,antonym,dangerous,cool
2365635278,unrelated,dangerous,cool
2365649195,unrelated,dangerous,cool
2365613101,antonym,permeable,impermeable
2365614272,antonym,permeable,impermeable
2365615089,entailment,permeable,impermeable
2365632447,antonym,permeable,impermeable
2365623107,antonym,good,malevolent
2365624143,antonym,good,malevolent
2365626937,antonym,good,malevolent
2365623405,unrelated,rocky,easily
2365623605,other,rocky,easily
2365629973,unrelated,rocky,easily
2365634023,unrelated,rocky,easily
2365637409,other,sensational,extrasensory
2365638717,other,sensational,extrasensory
2365641237,antonym,sensational,extrasensory
2365637960,unrelated,perpetually,more
2365638214,unrelated,perpetually,more
2365639154,unrelated,perpetually,more
2365631882,unrelated,off,readiness
2365632022,unrelated,off,readiness
2365632812,other,off,readiness
2365634971,unrelated,alive,utterly
2365635201,unrelated,alive,utterly
2365673121,other,alive,utterly
2365632021,unrelated,i,nay
2365633901,unrelated,i,nay
2365663838,unrelated,i,nay
2365639132,antonym,impertinent,polite
2365639622,antonym,impertinent,polite
2365640583,antonym,impertinent,polite
2365628503,unrelated,abject,feasible
2365630078,unrelated,abject,feasible
2365630825,unrelated,abject,feasible
2365617037,unrelated,bogus,lawful
2365617272,antonym,bogus,lawful
2365617461,antonym,bogus,lawful
2365633712,other,bogus,lawful
2365663141,antonym,bogus,lawful
2365623141,unrelated,alive,support
2365623173,unrelated,alive,support
2365623206,unrelated,alive,support
2365611484,antonym,misguided,correct
2365611682,antonym,misguided,correct
2365612363,antonym,misguided,correct
2365616440,antonym,misguided,correct
2365632166,antonym,misguided,correct
2365621581,unrelated,start,include
2365621632,unrelated,start,include
2365622274,unrelated,start,include
2365621179,unrelated,upset,mightily
2365621689,unrelated,upset,mightily
2365622502,unrelated,upset,mightily
2365633035,unrelated,upset,mightily
2365625893,unrelated,low,overly
2365627400,antonym,low,overly
2365634281,unrelated,low,overly
2365634762,unrelated,low,overly
2365625444,unrelated,spew,applicable
2365626277,unrelated,spew,applicable
2365627970,unrelated,spew,applicable
2365618531,unrelated,further,solely
2365618565,other,further,solely
2365618790,unrelated,further,solely
2365621466,unrelated,hirsute,safe
2365622338,unrelated,hirsute,safe
2365624986,unrelated,hirsute,safe
2365622264,unrelated,essential,needless
2365622557,antonym,essential,needless
2365623894,antonym,essential,needless
2365626567,antonym,essential,needless
2365633578,unrelated,disgraceful,flop
2365633702,unrelated,disgraceful,flop
2365634235,unrelated,disgraceful,flop
2365611216,unrelated,hard,brassy
2365611315,unrelated,hard,brassy
2365611404,unrelated,hard,brassy
2365615912,unrelated,hard,brassy
2365633431,other,hard,brassy
2365634391,unrelated,slightly,decent
2365635467,unrelated,slightly,decent
2365639718,unrelated,slightly,decent
2365634452,unrelated,ripe,questionable
2365635306,unrelated,ripe,questionable
2365635658,unrelated,ripe,questionable
2365625199,unrelated,tidings,stupidity
2365626530,unrelated,tidings,stupidity
2365657157,unrelated,tidings,stupidity
2365622024,unrelated,lour,raise
2365622094,unrelated,lour,raise
2365656846,unrelated,lour,raise
2365620027,unrelated,minus,sol
2365620322,unrelated,minus,sol
2365620804,unrelated,minus,sol
2365632828,unrelated,minus,sol
2365636958,antonym,outset,end
2365637011,antonym,outset,end
2365637046,antonym,outset,end
2365631509,unrelated,extensiveness,smallness
2365631760,antonym,extensiveness,smallness
2365631851,other,extensiveness,smallness
2365647439,antonym,extensiveness,smallness
2365619344,unrelated,location,studio
2365619558,other,location,studio
2365622585,unrelated,location,studio
2365610177,paraphrase,unattainable,unimaginable
2365612228,other,unattainable,unimaginable
2365620886,unrelated,unattainable,unimaginable
2365645578,antonym,unattainable,unimaginable
2365612778,unrelated,capable,shall
2365613793,other,capable,shall
2365613877,unrelated,capable,shall
2365645580,unrelated,capable,shall
2365634396,unrelated,harsh,easygoing
2365635154,antonym,harsh,easygoing
2365635468,antonym,harsh,easygoing
2365601123,unrelated,compensate,incorrect
2365603127,unrelated,compensate,incorrect
2365606952,unrelated,compensate,incorrect
2365607773,unrelated,compensate,incorrect
2365637307,unrelated,minor,meaning
2365637996,unrelated,minor,meaning
2365638236,unrelated,minor,meaning
2365625889,unrelated,big,bad
2365626510,unrelated,big,bad
2365627399,entailment,big,bad
2365616683,unrelated,undoubtedly,solitary
2365616838,unrelated,undoubtedly,solitary
2365616997,unrelated,undoubtedly,solitary
2365639164,unrelated,indefinite,settle
2365639802,antonym,indefinite,settle
2365643032,other,indefinite,settle
2370209994,unrelated,indefinite,settle
2365618225,antonym,unconditionally,conditionally
2365618566,antonym,unconditionally,conditionally
2365622550,antonym,unconditionally,conditionally
2365605118,antonym,practically,unnecessary
2365607423,other,practically,unnecessary
2365607874,unrelated,practically,unnecessary
2370181208,unrelated,practically,unnecessary
2370196456,unrelated,practically,unnecessary
2365616685,unrelated,castigate,inaccurate
2365616834,unrelated,castigate,inaccurate
2365616999,unrelated,castigate,inaccurate
2365618064,unrelated,plunk,hawk
2365618226,unrelated,plunk,hawk
2365622556,unrelated,plunk,hawk
2365613100,unrelated,rough,commodity
2365614274,unrelated,rough,commodity
2365615085,unrelated,rough,commodity
2365632445,antonym,rough,commodity
2365624068,unrelated,marshal,demobilize
2365624245,unrelated,marshal,demobilize
2365626339,unrelated,marshal,demobilize
2365631564,unrelated,properly,handsome
2365631943,unrelated,properly,handsome
2365631946,unrelated,properly,handsome
2365635665,unrelated,right-hand,unfair
2365635683,unrelated,right-hand,unfair
2365635832,unrelated,right-hand,unfair
2365629842,unrelated,unlikely,boastfully
2365630467,unrelated,unlikely,boastfully
2365631627,other,unlikely,boastfully
2365629354,unrelated,same,less
2365629404,antonym,same,less
2365630249,unrelated,same,less
2365632897,unrelated,same,less
2365638890,category,slovenia,spain
2365639023,category,slovenia,spain
2365640582,category,slovenia,spain
2365600030,unrelated,even,capable
2365601544,unrelated,even,capable
2365606840,unrelated,even,capable
2370181030,unrelated,even,capable
2365612774,unrelated,outcome,inconsequence
2365613796,antonym,outcome,inconsequence
2365613879,other,outcome,inconsequence
2365646430,antonym,outcome,inconsequence
2365634139,antonym,enormousness,narrowness
2365634291,other,enormousness,narrowness
2365635357,other,enormousness,narrowness
2365612893,unrelated,redress,ill
2365613614,antonym,redress,ill
2365614420,antonym,redress,ill
2365615911,unrelated,redress,ill
2365633430,unrelated,redress,ill
2365619770,unrelated,sophisticated,well-off
2365620111,unrelated,sophisticated,well-off
2365620399,unrelated,sophisticated,well-off
2365637921,unrelated,compensate,unhappy
2365638489,unrelated,compensate,unhappy
2365647766,unrelated,compensate,unhappy
2365615308,unrelated,minimally,good
2365615651,unrelated,minimally,good
2365615923,unrelated,minimally,good
2365625891,unrelated,available,pitiable
2365626508,unrelated,available,pitiable
2365627396,unrelated,available,pitiable
2365633297,unrelated,bad,iniquity
2365634344,paraphrase,bad,iniquity
2365636459,unrelated,bad,iniquity
2365618070,unrelated,unlikely,adequate
2365618254,unrelated,unlikely,adequate
2365618542,unrelated,unlikely,adequate
2365634143,antonym,unlikely,adequate
2365636131,antonym,mend,break
2365636256,unrelated,mend,break
2365637684,antonym,mend,break
2365616466,unrelated,disability,give
2365619030,unrelated,disability,give
2365632440,unrelated,disability,give
2365648820,unrelated,disability,give
2365618068,category,passing,running
2365618128,paraphrase,passing,running
2365618467,paraphrase,passing,running
2365635317,unrelated,pragmatic,impassable
2365635542,unrelated,pragmatic,impassable
2365635604,unrelated,pragmatic,impassable
2365623530,unrelated,offence,defence
2365623891,antonym,offence,defence
2365624441,antonym,offence,defence
2365625455,antonym,offence,defence
2365630184,antonym,offence,defence
2365625395,unrelated,improperly,good
2365626648,antonym,improperly,good
2365631750,antonym,improperly,good
2365623136,antonym,unwarranted,valid
2365623594,antonym,unwarranted,valid
2365624437,other,unwarranted,valid
2365646874,antonym,unwarranted,valid
2365636890,unrelated,right-hand,shitty
2365637212,unrelated,right-hand,shitty
2365637288,unrelated,right-hand,shitty
2365619771,unrelated,gladiola,sad
2365620101,unrelated,gladiola,sad
2365620972,unrelated,gladiola,sad
2365627857,unrelated,gladiola,sad
2365617090,unrelated,proficient,lame
2365618271,other,proficient,lame
2365619847,antonym,proficient,lame
2365621177,antonym,proficient,lame
2365648768,unrelated,proficient,lame
2370201764,unrelated,proficient,lame
2370208726,unrelated,proficient,lame
2365622505,other,encumbrance,noninterference
2365622579,antonym,encumbrance,noninterference
2365623114,unrelated,encumbrance,noninterference
2365634884,unrelated,lone,little
2365636130,other,lone,little
2365636650,unrelated,lone,little
2365626374,unrelated,raw,good
2365627463,unrelated,raw,good
2365627566,unrelated,raw,good
2365635304,unrelated,TRUE,dismal
2365635498,unrelated,TRUE,dismal
2365635660,unrelated,TRUE,dismal
2365639131,other,specify,purpose
2365639627,unrelated,specify,purpose
2365639881,unrelated,specify,purpose
2365636517,unrelated,high,miserable
2365637157,unrelated,high,miserable
2365637593,other,high,miserable
2365621214,unrelated,potential,questionable
2365621470,antonym,potential,questionable
2365624987,unrelated,potential,questionable
2365631106,antonym,exclusively,simply
2365632998,unrelated,exclusively,simply
2365633345,other,exclusively,simply
2365617701,unrelated,sure,unnamed
2365617754,unrelated,sure,unnamed
2365618331,unrelated,sure,unnamed
2365644838,unrelated,sure,unnamed
2365650037,unrelated,sure,unnamed
2365631737,unrelated,later,earliest
2365631944,other,later,earliest
2365631951,antonym,later,earliest
2365634102,antonym,later,earliest
2365639689,unrelated,honest,dirty
2365639750,unrelated,honest,dirty
2365640416,unrelated,honest,dirty
2365618895,unrelated,straight,substantially
2365619224,unrelated,straight,substantially
2365619842,unrelated,straight,substantially
2370201733,unrelated,straight,substantially
2365625217,paraphrase,easily,well
2365625930,antonym,easily,well
2365627218,unrelated,easily,well
2365627624,unrelated,easily,well
2365632824,unrelated,easily,well
2365617032,unrelated,dissemble,refrain
2365621889,other,dissemble,refrain
2365648731,unrelated,dissemble,refrain
2370234587,unrelated,dissemble,refrain
2365628405,unrelated,hungry,o.k.
2365628431,unrelated,hungry,o.k.
2365629372,unrelated,hungry,o.k.
2365609140,entailment,so,quiet
2365609329,unrelated,so,quiet
2365620267,unrelated,so,quiet
2365632038,unrelated,minuscule,easily
2365632047,other,minuscule,easily
2365632384,other,minuscule,easily
2365633360,unrelated,minuscule,easily
2365635315,antonym,weave,unwind
2365635537,unrelated,weave,unwind
2365635606,other,weave,unwind
2365600034,unrelated,expensive,sleazy
2365601552,unrelated,expensive,sleazy
2365606829,unrelated,expensive,sleazy
2370180638,unrelated,expensive,sleazy
2365634792,antonym,nighttime,day
2365635200,antonym,nighttime,day
2365673115,antonym,nighttime,day
2365630177,unrelated,theorise,shall
2365630235,unrelated,theorise,shall
2365631998,unrelated,theorise,shall
2365636830,antonym,ineptitude,worth
2365637602,unrelated,ineptitude,worth
2365641866,antonym,ineptitude,worth
2365622634,unrelated,even,calm
2365622685,other,even,calm
2365623249,unrelated,even,calm
2365633528,antonym,horrible,upright
2365633575,unrelated,horrible,upright
2365633912,unrelated,horrible,upright
2365638386,unrelated,even,upright
2365638907,unrelated,even,upright
2365641417,unrelated,even,upright
2365636832,unrelated,less,bear
2365638434,unrelated,less,bear
2365641865,unrelated,less,bear
2365630174,unrelated,crappy,official
2365630412,unrelated,crappy,official
2365632001,unrelated,crappy,official
2365618701,antonym,empty,fill
2365618791,antonym,empty,fill
2365619325,antonym,empty,fill
2365627469,antonym,empty,fill
2365621100,unrelated,few,oft
2365621210,other,few,oft
2365655532,unrelated,few,oft
2365634238,unrelated,so,unaccompanied
2365636404,unrelated,so,unaccompanied
2365636487,unrelated,so,unaccompanied
2365622714,unrelated,uncertain,designate
2365623238,unrelated,uncertain,designate
2365623245,unrelated,uncertain,designate
2365630178,unrelated,pathetic,rich
2365630228,unrelated,pathetic,rich
2365631136,other,pathetic,rich
2365616623,antonym,badly,soundly
2365616678,antonym,badly,soundly
2365679071,paraphrase,badly,soundly
2365628819,unrelated,good,hard-pressed
2365629082,unrelated,good,hard-pressed
2365630056,antonym,good,hard-pressed
2365629084,unrelated,anymore,solely
2365630054,antonym,anymore,solely
2365630266,antonym,anymore,solely
2365636640,unrelated,clumsy,appropriate
2365638270,antonym,clumsy,appropriate
2365666491,antonym,clumsy,appropriate
2365624442,unrelated,fart,unwind
2365625219,unrelated,fart,unwind
2365627219,unrelated,fart,unwind
2365633087,unrelated,fart,unwind
2365616622,antonym,adulthood,immaturity
2365616679,antonym,adulthood,immaturity
2365679075,antonym,adulthood,immaturity
2365617325,unrelated,amaze,demystify
2365621693,paraphrase,amaze,demystify
2365621886,antonym,amaze,demystify
2365609916,unrelated,crazy,huffy
2365610194,unrelated,crazy,huffy
2365610325,paraphrase,crazy,huffy
2365628333,antonym,roughness,smoothness
2365628506,antonym,roughness,smoothness
2365630080,antonym,roughness,smoothness
2365605943,unrelated,dispense,long
2365606212,antonym,dispense,long
2365608504,unrelated,dispense,long
2365611241,entailment,dispense,long
2365611857,unrelated,dispense,long
2365627837,unrelated,less,sol
2365628549,unrelated,less,sol
2365630824,unrelated,less,sol
2365632825,unrelated,less,sol
2365639612,antonym,disproportional,proportionate
2365639746,antonym,disproportional,proportionate
2365640999,antonym,disproportional,proportionate
2365616153,unrelated,nope,thusly
2365616212,unrelated,nope,thusly
2365616218,unrelated,nope,thusly
2365620117,unrelated,indisputable,insecure
2365620376,antonym,indisputable,insecure
2365620396,unrelated,indisputable,insecure
2365614152,unrelated,anomalous,right-hand
2365616845,unrelated,anomalous,right-hand
2365646249,unrelated,anomalous,right-hand
2365624057,unrelated,light,callous
2365624247,unrelated,light,callous
2365626334,antonym,light,callous
2365609835,other,awesome,right
2365609844,paraphrase,awesome,right
2365641311,unrelated,awesome,right
2365623593,paraphrase,estimable,pretty
2365624435,other,estimable,pretty
2365626935,unrelated,estimable,pretty
2365646873,unrelated,estimable,pretty
2365612192,entailment,armed,bear arms
2365612514,unrelated,armed,bear arms
2365612929,paraphrase,armed,bear arms
2365634764,entailment,armed,bear arms
2365631749,unrelated,arrant,sketchy
2365631852,unrelated,arrant,sketchy
2365631989,unrelated,arrant,sketchy
2365647435,other,arrant,sketchy
2365628801,unrelated,as,downstairs
2365629083,unrelated,as,downstairs
2365630053,unrelated,as,downstairs
2365621102,unrelated,identical,right
2365624207,other,identical,right
2365655531,unrelated,identical,right
2365619763,unrelated,fountainhead,incorrectly
2365620970,unrelated,fountainhead,incorrectly
2365623212,unrelated,fountainhead,incorrectly
2365627856,unrelated,fountainhead,incorrectly
2365625439,unrelated,ominous,readily
2365626276,unrelated,ominous,readily
2365629959,paraphrase,ominous,readily
2365621578,unrelated,drab,possible
2365621634,unrelated,drab,possible
2365622269,unrelated,drab,possible
2365631105,antonym,last,beginning
2365631186,unrelated,last,beginning
2365631873,antonym,last,beginning
2365603768,unrelated,less,high
2365604158,antonym,less,high
2365607572,unrelated,less,high
2370236584,antonym,less,high
2365622504,antonym,sensitive,tough
2365623110,antonym,sensitive,tough
2365627458,antonym,sensitive,tough
2365621668,unrelated,alternatively,hitherto
2365621681,unrelated,alternatively,hitherto
2365624208,other,alternatively,hitherto
2365624308,unrelated,innocuous,noxious
2365624759,antonym,innocuous,noxious
2365624783,antonym,innocuous,noxious
2365610817,unrelated,considerably,franklin
2365610904,unrelated,considerably,franklin
2365613449,unrelated,considerably,franklin
2365625201,unrelated,closedown,opening
2365625392,antonym,closedown,opening
2365631757,antonym,closedown,opening
2365626375,other,unable,insufferable
2365627466,unrelated,unable,insufferable
2365627565,unrelated,unable,insufferable
2365619756,antonym,compliance,nonconformity
2365620974,antonym,compliance,nonconformity
2365623211,antonym,compliance,nonconformity
2365627854,antonym,compliance,nonconformity
2365638064,unrelated,macrocosm,nonexistence
2365638426,unrelated,macrocosm,nonexistence
2365642467,antonym,macrocosm,nonexistence
2365629426,other,right,loony
2365629729,other,right,loony
2365634381,unrelated,right,loony
2365634890,unrelated,rectify,shitty
2365635318,unrelated,rectify,shitty
2365636132,unrelated,rectify,shitty
2365603175,unrelated,even,low
2365603757,unrelated,even,low
2365604914,unrelated,even,low
2365609590,category,even,low
2370181023,other,even,low
2365603173,unrelated,jaydee,creepy
2365603759,unrelated,jaydee,creepy
2365604911,unrelated,jaydee,creepy
2365609614,unrelated,jaydee,creepy
2370182370,unrelated,jaydee,creepy
2365634239,antonym,oftentimes,few
2365636403,antonym,oftentimes,few
2365636489,antonym,oftentimes,few
2365632010,paraphrase,roughneck,difficult
2365632634,unrelated,roughneck,difficult
2365632770,unrelated,roughneck,difficult
2365625445,unrelated,right,screwball
2365626272,unrelated,right,screwball
2365627975,unrelated,right,screwball
2365612890,unrelated,aright,poor
2365613615,unrelated,aright,poor
2365614419,unrelated,aright,poor
2365615910,unrelated,aright,poor
2365633434,unrelated,aright,poor
2365605462,unrelated,straightaway,farther
2365609930,antonym,straightaway,farther
2365612017,unrelated,straightaway,farther
2365628153,antonym,straightaway,farther
2370185228,unrelated,straightaway,farther
2370188209,unrelated,straightaway,farther
2365622636,antonym,weak,expert
2365623531,unrelated,weak,expert
2365625450,unrelated,weak,expert
2365630180,antonym,weak,expert
2365639059,unrelated,anymore,asset
2365645446,unrelated,anymore,asset
2365669535,unrelated,anymore,asset
2365625390,unrelated,meaningless,capture
2365626640,unrelated,meaningless,capture
2365631744,unrelated,meaningless,capture
2365634741,antonym,harmful,safe
2365634912,antonym,harmful,safe
2365635407,antonym,harmful,safe
2365629376,unrelated,l,accept
2365629411,unrelated,l,accept
2365630563,unrelated,l,accept
2365647147,unrelated,l,accept
2365613168,unrelated,long,infirm
2365616512,unrelated,long,infirm
2365654216,unrelated,long,infirm
2365603176,antonym,well-founded,unsubstantiated
2365603755,antonym,well-founded,unsubstantiated
2365604909,antonym,well-founded,unsubstantiated
2365609621,antonym,well-founded,unsubstantiated
2370182375,antonym,well-founded,unsubstantiated
2365600025,unrelated,applicable,indifferent
2365601551,unrelated,applicable,indifferent
2365606827,unrelated,applicable,indifferent
2370180642,unrelated,applicable,indifferent
2365633577,unrelated,chintzy,expensive
2365633701,antonym,chintzy,expensive
2365634234,unrelated,chintzy,expensive
2365636957,antonym,hurt,pleasure
2365637036,antonym,hurt,pleasure
2365637415,antonym,hurt,pleasure
2365622267,unrelated,mighty,left
2365622559,unrelated,mighty,left
2365622706,unrelated,mighty,left
2365649193,unrelated,mighty,left
2365629735,unrelated,recently,yearn
2365629787,unrelated,recently,yearn
2365629936,unrelated,recently,yearn
2365623739,unrelated,can,ennoble
2365624083,unrelated,can,ennoble
2365624706,unrelated,can,ennoble
2365633642,unrelated,can,ennoble
2365629085,antonym,later,advance
2365630055,paraphrase,later,advance
2365630258,other,later,advance
2365599426,antonym,step-up,decrease
2365630977,unrelated,step-up,decrease
2365635549,antonym,step-up,decrease
2365636319,antonym,respire,breathless
2365636638,antonym,respire,breathless
2365636659,antonym,respire,breathless
2365608444,unrelated,represent,insert
2365608637,unrelated,represent,insert
2365609447,unrelated,represent,insert
2365622721,unrelated,untreated,process
2365623477,antonym,untreated,process
2365625292,unrelated,untreated,process
2365635277,unrelated,untreated,process
2365649194,antonym,untreated,process
2365614149,unrelated,simply,anymore
2365616848,unrelated,simply,anymore
2365646248,unrelated,simply,anymore
2365637865,unrelated,hardly,good
2365638037,unrelated,hardly,good
2365647496,unrelated,hardly,good
2365622266,antonym,inconveniently,conveniently
2365622561,antonym,inconveniently,conveniently
2365623892,antonym,inconveniently,conveniently
2365626571,antonym,inconveniently,conveniently
2365619768,unrelated,shut-in,receivable
2365620109,antonym,shut-in,receivable
2365620975,unrelated,shut-in,receivable
2365627294,unrelated,shut-in,receivable
2365607755,paraphrase,well,honorable
2365608145,unrelated,well,honorable
2365608912,entailment,well,honorable
2365639159,unrelated,aright,somewhat
2365640668,unrelated,aright,somewhat
2365643708,unrelated,aright,somewhat
2365647764,unrelated,aright,somewhat
2365631988,unrelated,wind,right
2365632122,unrelated,wind,right
2365634150,unrelated,wind,right
2365634737,antonym,limited,sufficiency
2365634924,antonym,limited,sufficiency
2365635404,antonym,limited,sufficiency
2365621178,unrelated,lower,still
2365622500,unrelated,lower,still
2365655096,unrelated,lower,still
2365634240,unrelated,formation,available information
2365634440,entailment,formation,available information
2365636490,unrelated,formation,available information
2365628701,unrelated,crimson,nonviolent
2365628956,unrelated,crimson,nonviolent
2365630632,unrelated,crimson,nonviolent
2365634738,unrelated,franklin,well
2365634897,unrelated,franklin,well
2365635408,unrelated,franklin,well
2365617093,unrelated,well,still
2365618269,other,well,still
2365619846,other,well,still
2365621175,unrelated,well,still
2365646863,unrelated,well,still
2370201440,unrelated,well,still
2365630572,unrelated,goodness,non
2365631149,unrelated,goodness,non
2365631596,unrelated,goodness,non
2365634734,unrelated,goodness,non
2365618554,antonym,immediately,eventually
2365619395,unrelated,immediately,eventually
2365620626,other,immediately,eventually
2365638389,unrelated,keep,dead
2365638715,unrelated,keep,dead
2365639611,unrelated,keep,dead
2365614566,unrelated,horrible,correct
2365615078,unrelated,horrible,correct
2365646740,antonym,horrible,correct
2365614893,unrelated,unity,huh
2365615505,other,unity,huh
2365616387,unrelated,unity,huh
2365618898,unrelated,huh,so
2365618992,unrelated,huh,so
2365654519,entailment,huh,so
2365601116,unrelated,tweed,black
2365603131,unrelated,tweed,black
2365606946,unrelated,tweed,black
2365607780,unrelated,tweed,black
2365630865,other,feminine,neuter
2365631452,unrelated,feminine,neuter
2365639867,unrelated,feminine,neuter
2365634969,unrelated,tail,detailed study
2365635738,unrelated,tail,detailed study
2365637204,unrelated,tail,detailed study
2365610396,unrelated,unspoilt,sick
2365610599,unrelated,unspoilt,sick
2365611791,unrelated,unspoilt,sick
2370201560,unrelated,unspoilt,sick
2370203552,antonym,unspoilt,sick
2365630602,unrelated,tenuous,well
2365630692,unrelated,tenuous,well
2365632628,antonym,tenuous,well
2365623679,antonym,regular,scarcely
2365629305,antonym,regular,scarcely
2365659002,antonym,regular,scarcely
2365638909,unrelated,process,no
2365639805,unrelated,process,no
2365641421,unrelated,process,no
2365631567,paraphrase,reservoir,sink
2365632014,category,reservoir,sink
2365632638,paraphrase,reservoir,sink
2365617035,unrelated,here,whoa
2365621888,unrelated,here,whoa
2365648732,unrelated,here,whoa
2370201792,unrelated,here,whoa
2365627937,unrelated,slowly,tight
2365628596,unrelated,slowly,tight
2365629066,unrelated,slowly,tight
2365648056,unrelated,slowly,tight
2365629731,unrelated,separate,peer
2365629786,unrelated,separate,peer
2365629937,unrelated,separate,peer
2365632041,antonym,lucid,unclear
2365632045,antonym,lucid,unclear
2365633359,antonym,lucid,unclear
2365634149,other,lucid,unclear
2365631148,antonym,weak,decent
2365631789,antonym,weak,decent
2365632387,unrelated,weak,decent
2365634733,entailment,weak,decent
2365632769,unrelated,questionable,potential
2365632996,unrelated,questionable,potential
2365633343,unrelated,questionable,potential
2365633919,unrelated,arduous,adequately
2365634153,unrelated,arduous,adequately
2365634289,unrelated,arduous,adequately
2365622849,antonym,nonsense,rightful
2365622881,unrelated,nonsense,rightful
2365623239,antonym,nonsense,rightful
2365633037,antonym,nonsense,rightful
2365610222,unrelated,badly,fair
2365612014,antonym,badly,fair
2365641956,antonym,badly,fair
2365656738,antonym,badly,fair
2365614570,antonym,necessary,helpless
2365615081,unrelated,necessary,helpless
2365646739,unrelated,necessary,helpless
2365632637,antonym,enthusiastically,unenthusiastically
2365632772,antonym,enthusiastically,unenthusiastically
2365632999,antonym,enthusiastically,unenthusiastically
2365618556,unrelated,immediately,indirectly
2365619392,unrelated,immediately,indirectly
2365620627,unrelated,immediately,indirectly
2365634739,antonym,sinful,estimable
2365634972,unrelated,sinful,estimable
2365635406,unrelated,sinful,estimable
2365631038,unrelated,well-off,slim
2365631788,antonym,well-off,slim
2365632393,unrelated,well-off,slim
2365625887,unrelated,blemish,good
2365626507,unrelated,blemish,good
2365627976,unrelated,blemish,good
2365628330,unrelated,right,unwarranted
2365631281,unrelated,right,unwarranted
2365658972,antonym,right,unwarranted
2365616152,unrelated,dirty,ripe
2365616209,unrelated,dirty,ripe
2365616217,unrelated,dirty,ripe
2365617173,antonym,passively,actively
2365617222,antonym,passively,actively
2365617367,antonym,passively,actively
2365621633,unrelated,level,anymore
2365621796,unrelated,level,anymore
2365622270,unrelated,level,anymore
2365627986,unrelated,level,anymore
2365628420,unrelated,up,outperform
2365631280,unrelated,up,outperform
2365658971,other,up,outperform
2365607095,antonym,motionless,active
2365607791,antonym,motionless,active
2365637420,antonym,motionless,active
2370182765,antonym,motionless,active
2365637215,paraphrase,less,low-down
2365637286,other,less,low-down
2365638233,paraphrase,less,low-down
2365618897,unrelated,lame,thoroughly
2365618991,unrelated,lame,thoroughly
2365654515,unrelated,lame,thoroughly
2365634800,unrelated,receptive,close
2365635199,unrelated,receptive,close
2365673119,other,receptive,close
2365624660,unrelated,probable,questionable
2365625313,other,probable,questionable
2365625337,other,probable,questionable
2365637164,paraphrase,justly,correct
2365637313,paraphrase,justly,correct
2365638000,paraphrase,justly,correct
2365625274,unrelated,unimportant,requirement
2365629955,antonym,unimportant,requirement
2365657451,antonym,unimportant,requirement
2365612550,antonym,ostentatious,unostentatious
2365613058,antonym,ostentatious,unostentatious
2365614186,antonym,ostentatious,unostentatious
2365630546,antonym,ostentatious,unostentatious
2365635247,other,modestly,comfortably
2365635254,paraphrase,modestly,comfortably
2365635416,other,modestly,comfortably
2365611851,antonym,new,old
2365612283,antonym,new,old
2365648980,antonym,new,old
2365605115,unrelated,readily,seedy
2365607424,unrelated,readily,seedy
2365607877,unrelated,readily,seedy
2370181207,category,readily,seedy
2370196458,unrelated,readily,seedy
2365611218,other,crucial,significant
2365611314,paraphrase,crucial,significant
2365611408,category,crucial,significant
2365616439,entailment,crucial,significant
2365629424,unrelated,sherlock,inoperative
2365629726,unrelated,sherlock,inoperative
2365634376,unrelated,sherlock,inoperative
2365635877,unrelated,firmly,difficult
2365636954,unrelated,firmly,difficult
2365637013,antonym,firmly,difficult
