_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,label_gold,word1,word2
1143385688,false,finalized,3,2/2/2017 01:46:59,antonym,1.0,,decent,horrible
1143385689,false,finalized,3,2/2/2017 01:39:23,antonym,0.666,,correct,fictitious
1143385690,false,finalized,3,2/2/2017 01:55:09,paraphrase,0.6946,,fair,correctly
1143385691,false,finalized,4,2/2/2017 02:04:35,other,0.5238,,safe,fine
1143385692,false,finalized,3,2/2/2017 01:34:29,unrelated,0.644,,right,okeh
1143385693,false,finalized,3,2/2/2017 01:39:23,unrelated,1.0,,untenable,permissible
1143385694,false,finalized,3,2/2/2017 02:02:33,other,0.339,,sufficiency,satisfactory
1143385695,false,finalized,3,2/2/2017 01:40:29,unrelated,1.0,,bonk,uncertain
1143385696,false,finalized,3,2/2/2017 01:48:00,unrelated,1.0,,probable,insignificant
1143385697,false,finalized,3,2/2/2017 02:00:33,unrelated,0.6482,,out,real
1143385698,false,finalized,3,2/2/2017 02:08:26,unrelated,1.0,,right,flex
1143385699,false,finalized,3,2/2/2017 02:04:38,antonym,0.664,,right,unjust
1143385700,false,finalized,4,2/2/2017 01:54:47,unrelated,0.7703,,evil,defective
1143385701,false,finalized,3,2/2/2017 02:01:10,unrelated,0.6478,,little,honest
1143385702,false,finalized,3,2/2/2017 01:49:55,unrelated,1.0,,funky,fair
1143385703,false,finalized,3,2/2/2017 02:02:49,unrelated,1.0,,straight,practically
1143385704,false,finalized,3,2/2/2017 01:44:01,antonym,0.6384,,satisfactory,unbearable
1143385705,false,finalized,3,2/2/2017 02:06:39,unrelated,1.0,,even,head
1143385706,false,finalized,3,2/2/2017 01:59:12,unrelated,0.6921,,provide,can
1143385707,false,finalized,3,2/2/2017 02:10:49,antonym,1.0,,accurate,awry
1143385708,false,finalized,3,2/2/2017 01:49:44,antonym,0.6242,,cry,laugh
1143385709,false,finalized,3,2/2/2017 01:29:21,entailment,0.3506,,unfairly,considerably
1143385710,false,finalized,3,2/2/2017 01:54:58,unrelated,0.6437,,even,vary
1143385711,false,finalized,3,2/2/2017 01:51:52,antonym,0.6892,,mal,comely
1143385712,false,finalized,4,2/2/2017 01:55:23,antonym,0.525,,onerous,light
1143385713,false,finalized,3,2/2/2017 01:44:14,unrelated,0.6765,,wellspring,easy
1143385714,false,finalized,3,2/2/2017 01:32:37,unrelated,1.0,,hold,right
1143385715,false,finalized,3,2/2/2017 01:44:14,unrelated,0.6765,,dirty,safe
1143385716,false,finalized,3,2/2/2017 01:54:16,unrelated,1.0,,ticket,possible
1143385717,false,finalized,3,2/2/2017 01:54:16,unrelated,1.0,,impractical,well-heeled
1143385718,false,finalized,3,2/2/2017 02:16:01,antonym,1.0,,unserviceable,serviceable
1143385719,false,finalized,4,2/2/2017 01:57:41,unrelated,1.0,,mightily,unjust
1143385720,false,finalized,4,2/2/2017 01:52:36,unrelated,1.0,,practicable,deplorable
1143385721,false,finalized,3,2/2/2017 01:53:11,unrelated,0.683,,sophisticated,wanton
1143385722,false,finalized,3,2/2/2017 01:34:29,unrelated,1.0,,firmly,user-friendly
1143385723,false,finalized,3,2/2/2017 01:56:10,unrelated,1.0,,skilful,wicked
1143385724,false,finalized,3,2/2/2017 01:40:51,antonym,1.0,,incorrect,aright
1143385725,false,finalized,3,2/2/2017 01:50:23,unrelated,1.0,,annie,still
1143385726,false,finalized,4,2/2/2017 01:57:54,unrelated,0.7521,,sorry,honest
1143385727,false,finalized,3,2/2/2017 02:03:09,unrelated,1.0,,weakly,considerably
1143385728,false,finalized,3,2/2/2017 02:01:25,unrelated,0.6535,,small,meaning
1143385729,false,finalized,3,2/2/2017 01:55:45,unrelated,1.0,,failure,plenty
1143385730,false,finalized,3,2/2/2017 02:31:07,unrelated,1.0,,crazy,ripe
1143385731,false,finalized,3,2/2/2017 02:01:30,unrelated,1.0,,easy,sore
1143385732,false,finalized,3,2/2/2017 01:46:18,antonym,0.6934,,insufficient,equal
1143385733,false,finalized,3,2/2/2017 01:30:52,unrelated,1.0,,leisurely,intricate
1143385734,false,finalized,5,2/2/2017 02:10:18,unrelated,0.5533,,dependable,life-threatening
1143385735,false,finalized,3,2/2/2017 01:49:44,unrelated,0.6242,,appropriate,propel
1143385736,false,finalized,3,2/2/2017 01:39:22,unrelated,0.6717,,properly,insane
1143385737,false,finalized,3,2/2/2017 01:48:22,unrelated,1.0,,looney,possible
1143385738,false,finalized,3,2/2/2017 01:30:52,unrelated,0.6608,,loos,tight
1143385739,false,finalized,3,2/2/2017 02:01:30,unrelated,1.0,,wily,obvious
1143385740,false,finalized,4,2/2/2017 01:54:47,unrelated,1.0,,inadvisable,advance
1143385741,false,finalized,3,2/2/2017 02:17:09,unrelated,0.6727,,incorrect,rectify
1143385742,false,finalized,3,2/2/2017 02:03:09,unrelated,1.0,,even,glib
1143385743,false,finalized,3,2/2/2017 02:00:02,antonym,0.6914,,meddlesome,idle
1143385744,false,finalized,3,2/2/2017 01:58:34,unrelated,0.6533,,freestanding,joint
1143385745,false,finalized,3,2/2/2017 02:22:00,paraphrase,0.6723,,available,accession
1143385746,false,finalized,3,2/2/2017 01:40:56,unrelated,1.0,,heavy,straightforward
1143385747,false,finalized,3,2/2/2017 01:56:10,paraphrase,0.6797,,unworkable,inconceivable
1143385748,false,finalized,3,2/2/2017 01:47:15,other,0.6575,,naughty,respectable
1143385749,false,finalized,3,2/2/2017 01:57:28,unrelated,1.0,,brook,compatible
1143385750,false,finalized,3,2/2/2017 01:50:23,unrelated,1.0,,slim,slow
1143385751,false,finalized,3,2/2/2017 01:50:05,unrelated,0.3482,,accurate,TRUE
1143385752,false,finalized,3,2/2/2017 02:19:14,antonym,0.6979,,distinctness,dullness
1143385753,false,finalized,3,2/2/2017 01:59:12,antonym,1.0,,few,plenty
1143385754,false,finalized,4,2/2/2017 01:56:21,unrelated,1.0,,skillful,evil
1143385755,false,finalized,4,2/2/2017 01:56:00,unrelated,0.7525,,intimately,loosely
1143385756,false,finalized,3,2/2/2017 01:39:39,unrelated,1.0,,deliver,none
1143385757,false,finalized,4,2/2/2017 01:56:14,unrelated,0.7724,,lousy,powerful
1143385758,false,finalized,3,2/2/2017 01:30:52,unrelated,1.0,,naw,nowadays
1143385759,false,finalized,3,2/2/2017 02:22:00,unrelated,1.0,,claim,application
1143385760,false,finalized,4,2/2/2017 02:16:16,unrelated,1.0,,executable,panicky
1143385761,false,finalized,3,2/2/2017 01:38:52,antonym,0.6786,,nah,good
1143385762,false,finalized,4,2/2/2017 01:56:49,antonym,0.5062,,o.k.,improper
1143385763,false,finalized,3,2/2/2017 01:52:43,unrelated,1.0,,pack,everybody
1143385764,false,finalized,3,2/2/2017 02:01:17,unrelated,0.6384,,TRUE,yea
1143385765,false,finalized,4,2/2/2017 01:54:47,unrelated,0.7301,,office,powerlessness
1143385766,false,finalized,4,2/2/2017 02:25:18,antonym,1.0,,inconsequence,consequence
1143385767,false,finalized,3,2/2/2017 02:00:02,unrelated,1.0,,hump,unspecified
1143385768,false,finalized,3,2/2/2017 01:31:45,unrelated,1.0,,shaft,unscrew
1143385769,false,finalized,4,2/2/2017 01:55:19,unrelated,1.0,,easily,minuscule
1143385771,false,finalized,3,2/2/2017 02:07:44,unrelated,1.0,,somewhat,ripe
1143385772,false,finalized,3,2/2/2017 02:42:16,unrelated,0.6641,,more,consider
1143385773,false,finalized,3,2/2/2017 01:50:07,other,0.6555,,partly,precisely
1143385774,false,finalized,3,2/2/2017 01:29:21,unrelated,1.0,,steep,eligible
1143385775,false,finalized,3,2/2/2017 01:40:51,antonym,1.0,,important,meaningless
1143385776,false,finalized,3,2/2/2017 01:50:30,paraphrase,0.3432,,roughly,hard
1143385777,false,finalized,4,2/2/2017 02:11:05,unrelated,0.756,,dangerous,cool
1143385778,false,finalized,4,2/2/2017 01:54:49,antonym,0.7415,,permeable,impermeable
1143385779,false,finalized,3,2/2/2017 01:49:37,antonym,1.0,,good,malevolent
1143385780,false,finalized,4,2/2/2017 01:56:14,unrelated,0.7068,,rocky,easily
1143385781,false,finalized,3,2/2/2017 02:02:45,other,0.7035,,sensational,extrasensory
1143385782,false,finalized,3,2/2/2017 02:00:50,unrelated,1.0,,perpetually,more
1143385783,false,finalized,3,2/2/2017 01:55:09,unrelated,0.6527,,off,readiness
1143385784,false,finalized,3,2/2/2017 02:35:59,unrelated,0.663,,alive,utterly
1143385785,false,finalized,3,2/2/2017 02:25:50,unrelated,1.0,,i,nay
1143385786,false,finalized,3,2/2/2017 02:02:10,antonym,1.0,,impertinent,polite
1143385787,false,finalized,3,2/2/2017 01:53:10,unrelated,1.0,,abject,feasible
1143385788,false,finalized,4,2/2/2017 02:25:18,antonym,0.776,,bogus,lawful
1143385789,false,finalized,3,2/2/2017 01:46:56,unrelated,1.0,,alive,support
1143385790,false,finalized,5,2/2/2017 01:54:37,antonym,1.0,,misguided,correct
1143385791,false,finalized,3,2/2/2017 01:45:55,unrelated,1.0,,start,include
1143385792,false,finalized,4,2/2/2017 01:55:23,unrelated,1.0,,upset,mightily
1143385793,false,finalized,4,2/2/2017 01:56:53,unrelated,0.7271,,low,overly
1143385794,false,finalized,3,2/2/2017 01:50:30,unrelated,1.0,,spew,applicable
1143385795,false,finalized,3,2/2/2017 01:42:29,unrelated,0.6854,,further,solely
1143385796,false,finalized,3,2/2/2017 01:48:22,unrelated,1.0,,hirsute,safe
1143385797,false,finalized,3,2/2/2017 01:49:25,antonym,0.6774,,essential,needless
1143385798,false,finalized,3,2/2/2017 01:56:25,unrelated,1.0,,disgraceful,flop
1143385799,false,finalized,5,2/2/2017 01:55:49,unrelated,0.7638,,hard,brassy
1143385800,false,finalized,3,2/2/2017 02:01:16,unrelated,1.0,,slightly,decent
1143385801,false,finalized,3,2/2/2017 01:57:45,unrelated,1.0,,ripe,questionable
1143385802,false,finalized,3,2/2/2017 02:19:14,unrelated,1.0,,tidings,stupidity
1143385803,false,finalized,3,2/2/2017 02:18:47,unrelated,1.0,,lour,raise
1143385804,false,finalized,4,2/2/2017 01:55:10,unrelated,1.0,,minus,sol
1143385805,false,finalized,3,2/2/2017 01:58:53,antonym,1.0,,outset,end
1143385806,false,finalized,3,2/2/2017 02:09:12,antonym,0.6895,,extensiveness,smallness
1143385807,false,finalized,3,2/2/2017 01:46:18,unrelated,0.6863,,location,studio
1143385808,false,finalized,3,2/2/2017 02:07:13,antonym,0.3401,,unattainable,unimaginable
1143385809,false,finalized,3,2/2/2017 02:07:13,unrelated,0.6522,,capable,shall
1143385810,false,finalized,3,2/2/2017 01:57:32,antonym,0.6413,,harsh,easygoing
1143385811,false,finalized,3,2/2/2017 01:29:36,unrelated,1.0,,compensate,incorrect
1143385812,false,finalized,3,2/2/2017 02:00:04,unrelated,1.0,,minor,meaning
1143385813,false,finalized,3,2/2/2017 01:50:02,unrelated,0.6394,,big,bad
1143385814,false,finalized,3,2/2/2017 01:40:29,unrelated,1.0,,undoubtedly,solitary
1143385815,false,finalized,3,2/2/2017 02:04:38,antonym,0.3639,,indefinite,settle
1143385816,false,finalized,3,2/2/2017 01:46:13,antonym,1.0,,unconditionally,conditionally
1143385817,false,finalized,3,2/2/2017 01:29:43,other,0.347,,practically,unnecessary
1143385818,false,finalized,3,2/2/2017 01:40:29,unrelated,1.0,,castigate,inaccurate
1143385819,false,finalized,3,2/2/2017 01:46:13,unrelated,1.0,,plunk,hawk
1143385820,false,finalized,4,2/2/2017 01:54:49,unrelated,0.7507,,rough,commodity
1143385821,false,finalized,3,2/2/2017 01:49:15,unrelated,1.0,,marshal,demobilize
1143385822,false,finalized,3,2/2/2017 01:54:21,unrelated,1.0,,properly,handsome
1143385823,false,finalized,3,2/2/2017 01:57:53,unrelated,1.0,,right-hand,unfair
1143385824,false,finalized,3,2/2/2017 01:53:59,unrelated,0.6493,,unlikely,boastfully
1143385825,false,finalized,4,2/2/2017 01:55:15,unrelated,0.7592,,same,less
1143385826,false,finalized,3,2/2/2017 02:02:10,category,1.0,,slovenia,spain
1143385827,false,finalized,3,2/2/2017 01:28:32,unrelated,1.0,,even,capable
1143385828,false,finalized,3,2/2/2017 02:08:11,antonym,0.6896,,outcome,inconsequence
1143385829,false,finalized,3,2/2/2017 01:57:25,other,0.6682,,enormousness,narrowness
1143385830,false,finalized,5,2/2/2017 01:55:49,unrelated,0.6023,,redress,ill
1143385831,false,finalized,3,2/2/2017 01:44:03,unrelated,1.0,,sophisticated,well-off
1143385832,false,finalized,3,2/2/2017 02:09:31,unrelated,1.0,,compensate,unhappy
1143385833,false,finalized,3,2/2/2017 01:39:23,unrelated,1.0,,minimally,good
1143385834,false,finalized,3,2/2/2017 01:50:02,unrelated,1.0,,available,pitiable
1143385835,false,finalized,3,2/2/2017 01:58:23,unrelated,0.7072,,bad,iniquity
1143385836,false,finalized,4,2/2/2017 01:56:21,unrelated,0.7341,,unlikely,adequate
1143385837,false,finalized,3,2/2/2017 01:59:29,antonym,0.6887,,mend,break
1143385838,false,finalized,4,2/2/2017 02:10:41,unrelated,1.0,,disability,give
1143385839,false,finalized,3,2/2/2017 01:42:11,paraphrase,0.6842,,passing,running
1143385840,false,finalized,3,2/2/2017 01:57:41,unrelated,1.0,,pragmatic,impassable
1143385841,false,finalized,4,2/2/2017 01:52:36,antonym,0.7689,,offence,defence
1143385842,false,finalized,3,2/2/2017 01:54:09,antonym,0.6853,,improperly,good
1143385843,false,finalized,3,2/2/2017 02:08:39,antonym,1.0,,unwarranted,valid
1143385844,false,finalized,3,2/2/2017 01:59:06,unrelated,1.0,,right-hand,shitty
1143385845,false,finalized,3,2/2/2017 01:50:23,unrelated,1.0,,gladiola,sad
1143385846,false,finalized,3,2/2/2017 02:10:37,other,0.368,,proficient,lame
1143385847,false,finalized,3,2/2/2017 01:46:52,other,0.3638,,encumbrance,noninterference
1143385848,false,finalized,3,2/2/2017 01:58:34,unrelated,0.6382,,lone,little
1143385849,false,finalized,3,2/2/2017 01:50:11,unrelated,1.0,,raw,good
1143385850,false,finalized,3,2/2/2017 01:57:45,unrelated,1.0,,TRUE,dismal
1143385851,false,finalized,3,2/2/2017 02:01:25,unrelated,0.6659,,specify,purpose
1143385852,false,finalized,3,2/2/2017 01:59:24,unrelated,0.6534,,high,miserable
1143385853,false,finalized,3,2/2/2017 01:48:22,unrelated,0.6997,,potential,questionable
1143385854,false,finalized,3,2/2/2017 01:55:45,unrelated,0.3716,,exclusively,simply
1143385855,false,finalized,4,2/2/2017 02:12:04,unrelated,1.0,,sure,unnamed
1143385856,false,finalized,4,2/2/2017 01:56:18,antonym,0.497,,later,earliest
1143385857,false,finalized,3,2/2/2017 02:01:57,unrelated,1.0,,honest,dirty
1143385858,false,finalized,3,2/2/2017 01:43:28,unrelated,1.0,,straight,substantially
1143385859,false,finalized,4,2/2/2017 01:55:09,unrelated,0.7334,,easily,well
1143385860,false,finalized,3,2/2/2017 02:10:31,unrelated,0.6509,,dissemble,refrain
1143385861,false,finalized,3,2/2/2017 01:51:52,unrelated,1.0,,hungry,o.k.
1143385862,false,finalized,3,2/2/2017 01:43:52,unrelated,0.6704,,so,quiet
1143385863,false,finalized,3,2/2/2017 01:55:46,unrelated,0.6969,,minuscule,easily
1143385864,false,finalized,3,2/2/2017 01:57:41,other,0.369,,weave,unwind
1143385865,false,finalized,3,2/2/2017 01:28:32,unrelated,1.0,,expensive,sleazy
1143385866,false,finalized,3,2/2/2017 02:35:59,antonym,1.0,,nighttime,day
1143385867,false,finalized,3,2/2/2017 01:54:25,unrelated,1.0,,theorise,shall
1143385868,false,finalized,3,2/2/2017 02:03:21,antonym,0.6584,,ineptitude,worth
1143385869,false,finalized,3,2/2/2017 01:46:59,unrelated,0.6633,,even,calm
1143385870,false,finalized,3,2/2/2017 01:56:10,unrelated,0.6659,,horrible,upright
1143385871,false,finalized,3,2/2/2017 02:02:56,unrelated,1.0,,even,upright
1143385872,false,finalized,3,2/2/2017 02:03:21,unrelated,1.0,,less,bear
1143385873,false,finalized,3,2/2/2017 01:54:25,unrelated,1.0,,crappy,official
1143385874,false,finalized,3,2/2/2017 01:50:05,antonym,1.0,,empty,fill
1143385875,false,finalized,3,2/2/2017 02:17:32,unrelated,0.6347,,few,oft
1143385876,false,finalized,3,2/2/2017 01:58:25,unrelated,1.0,,so,unaccompanied
1143385877,false,finalized,3,2/2/2017 01:46:59,unrelated,1.0,,uncertain,designate
1143385878,false,finalized,3,2/2/2017 01:53:32,unrelated,0.6222,,pathetic,rich
1143385879,false,finalized,3,2/2/2017 02:42:16,antonym,0.6725,,badly,soundly
1143385880,false,finalized,3,2/2/2017 01:52:27,unrelated,0.651,,good,hard-pressed
1143385881,false,finalized,3,2/2/2017 01:52:37,antonym,0.6548,,anymore,solely
1143385882,false,finalized,3,2/2/2017 02:28:33,antonym,0.6731,,clumsy,appropriate
1143385883,false,finalized,4,2/2/2017 01:55:25,unrelated,1.0,,fart,unwind
1143385884,false,finalized,3,2/2/2017 02:42:16,antonym,1.0,,adulthood,immaturity
1143385885,false,finalized,3,2/2/2017 01:45:35,paraphrase,0.3618,,amaze,demystify
1143385886,false,finalized,3,2/2/2017 01:32:37,unrelated,0.6717,,crazy,huffy
1143385887,false,finalized,3,2/2/2017 01:52:29,antonym,1.0,,roughness,smoothness
1143385888,false,finalized,3,2/2/2017 01:34:29,unrelated,1.0,,dispense,long
1143385889,false,finalized,4,2/2/2017 01:55:09,unrelated,1.0,,less,sol
1143385890,false,finalized,3,2/2/2017 02:02:33,antonym,1.0,,disproportional,proportionate
1143385891,false,finalized,3,2/2/2017 01:39:39,unrelated,1.0,,nope,thusly
1143385892,false,finalized,3,2/2/2017 01:44:03,unrelated,0.6613,,indisputable,insecure
1143385893,false,finalized,3,2/2/2017 02:07:56,unrelated,1.0,,anomalous,right-hand
1143385894,false,finalized,3,2/2/2017 01:49:15,unrelated,0.6862,,light,callous
1143385895,false,finalized,3,2/2/2017 02:02:49,unrelated,0.3586,,awesome,right
1143385896,false,finalized,3,2/2/2017 02:08:39,unrelated,0.6653,,estimable,pretty
1143385897,false,finalized,4,2/2/2017 01:56:53,entailment,0.4973,,armed,bear arms
1143385898,false,finalized,3,2/2/2017 02:09:12,unrelated,0.6269,,arrant,sketchy
1143385899,false,finalized,3,2/2/2017 01:52:27,unrelated,1.0,,as,downstairs
1143385900,false,finalized,3,2/2/2017 02:17:32,unrelated,0.6329,,identical,right
1143385901,false,finalized,3,2/2/2017 01:50:23,unrelated,1.0,,fountainhead,incorrectly
1143385902,false,finalized,3,2/2/2017 01:52:23,unrelated,0.6591,,ominous,readily
1143385903,false,finalized,3,2/2/2017 01:45:55,unrelated,1.0,,drab,possible
1143385904,false,finalized,3,2/2/2017 01:54:16,antonym,0.6656,,last,beginning
1143385905,false,finalized,3,2/2/2017 01:29:21,unrelated,0.6735,,less,high
1143385906,false,finalized,3,2/2/2017 01:50:05,antonym,1.0,,sensitive,tough
1143385907,false,finalized,3,2/2/2017 01:47:48,unrelated,0.6357,,alternatively,hitherto
1143385908,false,finalized,3,2/2/2017 01:48:15,antonym,0.6661,,innocuous,noxious
1143385909,false,finalized,3,2/2/2017 01:36:29,unrelated,1.0,,considerably,franklin
1143385910,false,finalized,3,2/2/2017 01:54:09,antonym,0.671,,closedown,opening
1143385911,false,finalized,3,2/2/2017 01:50:11,unrelated,0.6944,,unable,insufferable
1143385912,false,finalized,3,2/2/2017 01:50:23,antonym,1.0,,compliance,nonconformity
1143385913,false,finalized,3,2/2/2017 02:04:06,unrelated,0.659,,macrocosm,nonexistence
1143385914,false,finalized,3,2/2/2017 01:56:31,other,0.6953,,right,loony
1143385915,false,finalized,3,2/2/2017 01:58:05,unrelated,1.0,,rectify,shitty
1143385916,false,finalized,3,2/2/2017 01:31:45,unrelated,0.6512,,even,low
1143385917,false,finalized,3,2/2/2017 01:31:45,unrelated,1.0,,jaydee,creepy
1143385918,false,finalized,3,2/2/2017 01:58:25,antonym,1.0,,oftentimes,few
1143385919,false,finalized,3,2/2/2017 01:55:05,unrelated,0.6579,,roughneck,difficult
1143385920,false,finalized,3,2/2/2017 01:50:30,unrelated,1.0,,right,screwball
1143385921,false,finalized,5,2/2/2017 01:55:49,unrelated,1.0,,aright,poor
1143385922,false,finalized,3,2/2/2017 01:50:40,unrelated,0.673,,straightaway,farther
1143385923,false,finalized,4,2/2/2017 01:52:36,unrelated,0.5038,,weak,expert
1143385924,false,finalized,3,2/2/2017 02:31:40,unrelated,1.0,,anymore,asset
1143385925,false,finalized,3,2/2/2017 01:54:09,unrelated,1.0,,meaningless,capture
1143385926,false,finalized,3,2/2/2017 01:57:26,antonym,1.0,,harmful,safe
1143385927,false,finalized,3,2/2/2017 02:08:54,unrelated,1.0,,l,accept
1143385928,false,finalized,3,2/2/2017 02:16:16,unrelated,1.0,,long,infirm
1143385929,false,finalized,3,2/2/2017 01:31:45,antonym,1.0,,well-founded,unsubstantiated
1143385930,false,finalized,3,2/2/2017 01:28:32,unrelated,1.0,,applicable,indifferent
1143385931,false,finalized,3,2/2/2017 01:56:25,unrelated,0.637,,chintzy,expensive
1143385932,false,finalized,3,2/2/2017 01:59:12,antonym,1.0,,hurt,pleasure
1143385933,false,finalized,3,2/2/2017 02:11:05,unrelated,1.0,,mighty,left
1143385934,false,finalized,3,2/2/2017 01:52:22,unrelated,1.0,,recently,yearn
1143385935,false,finalized,4,2/2/2017 01:56:00,unrelated,1.0,,can,ennoble
1143385936,false,finalized,3,2/2/2017 01:52:37,paraphrase,0.3479,,later,advance
1143385937,false,finalized,3,2/2/2017 01:57:37,antonym,0.6454,,step-up,decrease
1143385938,false,finalized,3,2/2/2017 01:58:35,antonym,1.0,,respire,breathless
1143385939,false,finalized,3,2/2/2017 01:31:35,unrelated,1.0,,represent,insert
1143385940,false,finalized,4,2/2/2017 02:11:05,unrelated,0.5248,,untreated,process
1143385941,false,finalized,3,2/2/2017 02:07:56,unrelated,1.0,,simply,anymore
1143385942,false,finalized,3,2/2/2017 02:09:14,unrelated,1.0,,hardly,good
1143385943,false,finalized,3,2/2/2017 01:49:25,antonym,1.0,,inconveniently,conveniently
1143385944,false,finalized,3,2/2/2017 01:49:55,unrelated,0.6609,,shut-in,receivable
1143385945,false,finalized,3,2/2/2017 01:30:52,entailment,0.3392,,well,honorable
1143385946,false,finalized,3,2/2/2017 02:09:31,unrelated,1.0,,aright,somewhat
1143385947,false,finalized,3,2/2/2017 01:56:21,unrelated,1.0,,wind,right
1143385948,false,finalized,3,2/2/2017 01:57:26,antonym,1.0,,limited,sufficiency
1143385949,false,finalized,3,2/2/2017 02:17:09,unrelated,1.0,,lower,still
1143385950,false,finalized,3,2/2/2017 01:58:25,unrelated,0.688,,formation,available information
1143385951,false,finalized,3,2/2/2017 01:53:01,unrelated,1.0,,crimson,nonviolent
1143385952,false,finalized,3,2/2/2017 01:57:26,unrelated,1.0,,franklin,well
1143385953,false,finalized,3,2/2/2017 02:08:37,unrelated,0.6437,,well,still
1143385954,false,finalized,4,2/2/2017 01:56:49,unrelated,1.0,,goodness,non
1143385955,false,finalized,3,2/2/2017 01:44:18,other,0.3772,,immediately,eventually
1143385956,false,finalized,3,2/2/2017 02:01:10,unrelated,1.0,,keep,dead
1143385957,false,finalized,3,2/2/2017 02:08:26,unrelated,0.6469,,horrible,correct
1143385958,false,finalized,3,2/2/2017 01:39:52,unrelated,0.6777,,unity,huh
1143385959,false,finalized,3,2/2/2017 02:16:33,unrelated,0.6647,,huh,so
1143385960,false,finalized,3,2/2/2017 01:29:36,unrelated,1.0,,tweed,black
1143385961,false,finalized,3,2/2/2017 02:01:24,unrelated,0.6589,,feminine,neuter
1143385962,false,finalized,3,2/2/2017 01:59:03,unrelated,1.0,,tail,detailed study
1143385963,false,finalized,3,2/2/2017 01:34:24,unrelated,1.0,,unspoilt,sick
1143385964,false,finalized,3,2/2/2017 01:54:58,unrelated,0.6367,,tenuous,well
1143385965,false,finalized,3,2/2/2017 02:21:02,antonym,1.0,,regular,scarcely
1143385966,false,finalized,3,2/2/2017 02:02:56,unrelated,1.0,,process,no
1143385967,false,finalized,3,2/2/2017 01:54:59,paraphrase,0.6606,,reservoir,sink
1143385968,false,finalized,3,2/2/2017 02:10:31,unrelated,1.0,,here,whoa
1143385969,false,finalized,3,2/2/2017 02:09:50,unrelated,1.0,,slowly,tight
1143385970,false,finalized,3,2/2/2017 01:52:22,unrelated,1.0,,separate,peer
1143385971,false,finalized,3,2/2/2017 01:56:21,antonym,0.6715,,lucid,unclear
1143385972,false,finalized,4,2/2/2017 01:56:49,antonym,0.4736,,weak,decent
1143385973,false,finalized,3,2/2/2017 01:55:45,unrelated,1.0,,questionable,potential
1143385974,false,finalized,3,2/2/2017 01:56:29,unrelated,1.0,,arduous,adequately
1143385975,false,finalized,4,2/2/2017 01:55:23,antonym,0.7708,,nonsense,rightful
1143385976,false,finalized,4,2/2/2017 02:18:42,antonym,0.7821,,badly,fair
1143385977,false,finalized,3,2/2/2017 02:08:26,unrelated,0.6824,,necessary,helpless
1143385978,false,finalized,3,2/2/2017 01:55:21,antonym,1.0,,enthusiastically,unenthusiastically
1143385979,false,finalized,3,2/2/2017 01:44:18,unrelated,1.0,,immediately,indirectly
1143385980,false,finalized,3,2/2/2017 01:57:26,unrelated,0.6317,,sinful,estimable
1143385981,false,finalized,3,2/2/2017 01:54:45,unrelated,0.6699,,well-off,slim
1143385982,false,finalized,3,2/2/2017 01:50:30,unrelated,1.0,,blemish,good
1143385983,false,finalized,3,2/2/2017 02:21:01,unrelated,0.6957,,right,unwarranted
1143385984,false,finalized,3,2/2/2017 01:39:39,unrelated,1.0,,dirty,ripe
1143385985,false,finalized,3,2/2/2017 01:40:56,antonym,1.0,,passively,actively
1143385986,false,finalized,3,2/2/2017 01:50:31,unrelated,1.0,,level,anymore
1143385987,false,finalized,3,2/2/2017 02:21:01,unrelated,0.7091,,up,outperform
1143385988,false,finalized,3,2/2/2017 01:59:12,antonym,1.0,,motionless,active
1143385989,false,finalized,3,2/2/2017 02:00:04,paraphrase,0.6848,,less,low-down
1143385990,false,finalized,3,2/2/2017 02:16:33,unrelated,1.0,,lame,thoroughly
1143385991,false,finalized,3,2/2/2017 02:35:59,unrelated,0.6656,,receptive,close
1143385992,false,finalized,3,2/2/2017 01:48:39,other,0.7032,,probable,questionable
1143385993,false,finalized,3,2/2/2017 01:59:48,paraphrase,1.0,,justly,correct
1143385994,false,finalized,3,2/2/2017 02:19:27,antonym,0.6886,,unimportant,requirement
1143385995,false,finalized,3,2/2/2017 01:52:54,antonym,1.0,,ostentatious,unostentatious
1143385996,false,finalized,3,2/2/2017 01:57:28,other,0.6376,,modestly,comfortably
1143385997,false,finalized,3,2/2/2017 02:10:49,antonym,1.0,,new,old
1143385998,false,finalized,3,2/2/2017 01:29:43,unrelated,1.0,,readily,seedy
1143385999,false,finalized,4,2/2/2017 01:39:55,entailment,0.2681,,crucial,significant
1143386000,false,finalized,3,2/2/2017 01:56:31,unrelated,1.0,,sherlock,inoperative
1143386001,false,finalized,3,2/2/2017 01:58:52,unrelated,0.6677,,firmly,difficult
1143386002,false,finalized,4,2/2/2017 01:55:23,antonym,0.7691,,tie,untie
1143386003,false,finalized,3,2/2/2017 02:19:27,unrelated,1.0,,olympian,up
1143386004,false,finalized,3,2/2/2017 01:51:52,unrelated,1.0,,scarce,far
1143386005,false,finalized,3,2/2/2017 02:09:12,unrelated,1.0,,hard,readily
1143386006,false,finalized,3,2/2/2017 01:54:16,paraphrase,0.338,,significant,substantive
1143386007,false,finalized,3,2/2/2017 01:44:25,antonym,0.6207,,unknown,learn
1143386008,false,finalized,3,2/2/2017 01:49:25,unrelated,1.0,,jazz,alien
1143386009,false,finalized,4,2/2/2017 01:57:54,antonym,1.0,,disproportionately,proportionately
