_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,label,label_gold,word1,word2
1143385436,1/29/2017 05:54:55,false,2361600865,,1/29/2017 05:54:34,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,obtuseness,brightness
1143385436,1/29/2017 06:02:36,false,2361602295,,1/29/2017 06:01:38,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,obtuseness,brightness
1143385437,1/29/2017 05:33:15,false,2361595452,,1/29/2017 05:32:48,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,dire,promiscuous
1143385437,1/29/2017 05:40:24,false,2361597012,,1/29/2017 05:39:38,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,dire,promiscuous
1143385437,1/29/2017 06:51:27,false,2361614328,,1/29/2017 06:48:23,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,unrelated,,dire,promiscuous
1143385438,1/29/2017 05:33:15,false,2361595448,,1/29/2017 05:32:48,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,bod,ground
1143385438,1/29/2017 05:40:24,false,2361597013,,1/29/2017 05:39:38,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,bod,ground
1143385438,1/29/2017 06:51:27,false,2361614330,,1/29/2017 06:48:23,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,unrelated,,bod,ground
1143385439,1/29/2017 05:35:58,false,2361595877,,1/29/2017 05:35:05,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,l,ingest
1143385439,1/29/2017 05:45:47,false,2361598384,,1/29/2017 05:44:08,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,l,ingest
1143385439,1/29/2017 05:52:18,false,2361600055,,1/29/2017 05:50:44,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,entailment,,l,ingest
1143385439,1/29/2017 06:03:12,false,2361602446,,1/29/2017 06:01:40,false,neodev,0.9,11003784,ZAF,"","",105.185.4.128,unrelated,,l,ingest
1143385440,1/29/2017 05:35:58,false,2361595876,,1/29/2017 05:35:05,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,well,thin
1143385440,1/29/2017 05:45:47,false,2361598381,,1/29/2017 05:44:08,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,well,thin
1143385440,1/29/2017 05:54:26,false,2361600721,,1/29/2017 05:50:40,false,neodev,0.875,39641439,VEN,23,Ambrosio,200.82.248.186,other,,well,thin
1143385440,1/29/2017 05:54:55,false,2361600864,,1/29/2017 05:54:34,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,well,thin
1143385440,1/29/2017 06:02:36,false,2361602297,,1/29/2017 06:01:38,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,well,thin
1143385441,1/29/2017 05:16:09,false,2361592930,,1/29/2017 05:14:25,false,gifthunterclub,0.75,21110164,CHL,12,Santiago,200.86.118.120,other,,unclear,experience
1143385441,1/29/2017 05:19:30,false,2361593255,,1/29/2017 05:18:20,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,other,,unclear,experience
1143385441,1/29/2017 05:25:47,false,2361594224,,1/29/2017 05:25:00,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,unclear,experience
1143385441,1/29/2017 05:29:40,false,2361594846,,1/29/2017 05:26:21,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,antonym,,unclear,experience
1143385441,1/29/2017 05:38:07,false,2361596504,,1/29/2017 05:37:17,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,unclear,experience
1143385441,1/29/2017 05:50:27,false,2361599637,,1/29/2017 05:48:52,false,neodev,0.8889,34779866,LKA,36,Colombo,123.231.125.184,other,,unclear,experience
1143385441,1/29/2017 05:56:52,false,2361601178,,1/29/2017 05:55:41,false,neodev,0.8889,21711933,JAM,08,Kingston,72.27.46.190,unrelated,,unclear,experience
1143385441,1/29/2017 05:57:45,false,2361601414,,1/29/2017 05:56:54,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,unclear,experience
1143385441,1/29/2017 06:04:20,false,2361602576,,1/29/2017 05:59:17,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,antonym,,unclear,experience
1143385442,1/29/2017 05:42:41,false,2361597589,,1/29/2017 05:42:00,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,lonesome,fail
1143385442,1/29/2017 05:50:37,false,2361599665,,1/29/2017 05:48:49,false,elite,0.8889,36575101,IND,07,New Delhi,112.196.144.19,unrelated,,lonesome,fail
1143385442,1/29/2017 05:52:34,false,2361600132,,1/29/2017 05:50:29,false,neodev,0.8889,34779866,LKA,36,Colombo,123.231.125.184,unrelated,,lonesome,fail
1143385442,1/29/2017 05:54:59,false,2361600879,,1/29/2017 05:53:53,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,lonesome,fail
1143385442,1/29/2017 05:56:53,false,2361601185,,1/29/2017 05:56:21,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,lonesome,fail
1143385443,1/29/2017 05:54:32,false,2361600773,,1/29/2017 05:54:12,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,straightaway,over
1143385443,1/29/2017 06:05:48,false,2361602842,,1/29/2017 06:05:18,false,neodev,0.9,11003784,ZAF,"","",105.185.4.128,unrelated,,straightaway,over
1143385443,1/29/2017 06:14:06,false,2361604239,,1/29/2017 06:11:24,false,elite,0.8571,40910570,IDN,04,Jakarta,202.62.18.123,unrelated,,straightaway,over
1143385444,1/29/2017 05:41:59,false,2361597371,,1/29/2017 05:41:16,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,other,,counterfeit,honest
1143385444,1/29/2017 05:50:24,false,2361599601,,1/29/2017 05:48:28,false,neodev,0.875,39641439,VEN,23,Ambrosio,200.82.248.186,antonym,,counterfeit,honest
1143385444,1/29/2017 05:51:00,false,2361599751,,1/29/2017 05:48:31,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,antonym,,counterfeit,honest
1143385444,1/29/2017 05:56:07,false,2361601076,,1/29/2017 05:55:01,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,antonym,,counterfeit,honest
1143385445,1/29/2017 05:43:42,false,2361597861,,1/29/2017 05:43:14,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,refrain,matchless
1143385445,1/29/2017 05:52:13,false,2361600051,,1/29/2017 05:48:59,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,refrain,matchless
1143385445,1/29/2017 06:07:17,false,2361603135,,1/29/2017 06:05:10,false,neodev,0.8333,16437473,SVK,03,Kosice,88.212.37.183,unrelated,,refrain,matchless
1143385446,1/29/2017 05:41:59,false,2361597372,,1/29/2017 05:41:16,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,relevant,debate
1143385446,1/29/2017 05:50:24,false,2361599597,,1/29/2017 05:48:28,false,neodev,0.875,39641439,VEN,23,Ambrosio,200.82.248.186,unrelated,,relevant,debate
1143385446,1/29/2017 05:51:00,false,2361599753,,1/29/2017 05:48:31,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,unrelated,,relevant,debate
1143385446,1/29/2017 05:56:07,false,2361601077,,1/29/2017 05:55:01,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,relevant,debate
1143385447,1/29/2017 05:53:26,false,2361600383,,1/29/2017 05:52:19,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,discourtesy,defence
1143385447,1/29/2017 05:53:52,false,2361600536,,1/29/2017 05:52:49,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,discourtesy,defence
1143385447,1/29/2017 05:53:53,false,2361600543,,1/29/2017 05:52:52,false,neodev,0.8889,34779866,LKA,36,Colombo,123.231.125.184,unrelated,,discourtesy,defence
1143385447,1/29/2017 05:59:01,false,2361601598,,1/29/2017 05:56:33,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,unrelated,,discourtesy,defence
1143385448,1/29/2017 05:37:46,false,2361596348,,1/29/2017 05:36:53,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,merely,want
1143385448,1/29/2017 05:47:52,false,2361598937,,1/29/2017 05:45:05,false,clixsense,0.8333,33919870,RUS,53,Novosibirsk,109.174.113.182,unrelated,,merely,want
1143385448,1/29/2017 05:48:50,false,2361599185,,1/29/2017 05:48:01,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,merely,want
1143385448,1/29/2017 05:52:07,false,2361600021,,1/29/2017 05:50:47,false,elite,0.8889,36575101,IND,07,New Delhi,112.196.144.19,unrelated,,merely,want
1143385448,1/29/2017 05:55:40,false,2361601003,,1/29/2017 05:54:05,false,neodev,0.8889,21711933,JAM,08,Kingston,72.27.46.190,unrelated,,merely,want
1143385448,1/29/2017 05:58:16,false,2361601488,,1/29/2017 05:57:46,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,merely,want
1143385449,1/29/2017 05:25:24,false,2361594124,,1/29/2017 05:24:12,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,antonym,,unspoiled,nice
1143385449,1/29/2017 05:32:15,false,2361595267,,1/29/2017 05:31:19,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,category,,unspoiled,nice
1143385449,1/29/2017 05:34:52,false,2361595733,,1/29/2017 05:33:52,false,neodev,0.8333,24577513,PHL,"","",112.198.99.65,antonym,,unspoiled,nice
1143385449,1/29/2017 05:36:15,false,2361595964,,1/29/2017 05:35:18,false,elite,0.75,30128662,BGR,50,Pleven,212.233.177.95,other,,unspoiled,nice
1143385449,1/29/2017 05:37:15,false,2361596266,,1/29/2017 05:36:11,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,unspoiled,nice
1143385449,1/29/2017 05:44:11,false,2361597951,,1/29/2017 05:41:34,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,category,,unspoiled,nice
1143385449,1/29/2017 06:05:16,false,2361602778,,1/29/2017 06:04:26,false,neodev,0.9,11003784,ZAF,"","",105.185.4.128,other,,unspoiled,nice
1143385450,1/29/2017 05:37:46,false,2361596345,,1/29/2017 05:36:53,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,hunt,hither
1143385450,1/29/2017 05:47:52,false,2361598935,,1/29/2017 05:45:05,false,clixsense,0.8333,33919870,RUS,53,Novosibirsk,109.174.113.182,other,,hunt,hither
1143385450,1/29/2017 05:48:50,false,2361599191,,1/29/2017 05:48:01,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,hunt,hither
1143385450,1/29/2017 05:52:18,false,2361600054,,1/29/2017 05:50:44,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,hunt,hither
1143385450,1/29/2017 06:03:55,false,2361602556,,1/29/2017 06:03:30,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,hunt,hither
1143385451,1/29/2017 05:14:10,false,2361592618,,1/29/2017 05:12:03,false,gifthunterclub,0.75,21110164,CHL,12,Santiago,200.86.118.120,unrelated,,qualify,uncertain
1143385451,1/29/2017 05:18:18,false,2361593173,,1/29/2017 05:17:21,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,other,,qualify,uncertain
1143385451,1/29/2017 05:26:20,false,2361594366,,1/29/2017 05:23:17,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,antonym,,qualify,uncertain
1143385451,1/29/2017 05:26:30,false,2361594372,,1/29/2017 05:25:48,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,qualify,uncertain
1143385451,1/29/2017 05:37:16,false,2361596277,,1/29/2017 05:36:23,false,elite,0.75,30128662,BGR,50,Pleven,212.233.177.95,unrelated,,qualify,uncertain
1143385451,1/29/2017 05:39:29,false,2361596748,,1/29/2017 05:38:18,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,qualify,uncertain
1143385451,1/29/2017 05:48:48,false,2361599160,,1/29/2017 05:46:50,false,elite,0.8889,36575101,IND,07,New Delhi,112.196.144.19,antonym,,qualify,uncertain
1143385451,1/29/2017 06:08:06,false,2361603264,,1/29/2017 05:53:41,false,clixsense,0.7143,31231966,IDN,08,Surabaya,114.121.237.204,unrelated,,qualify,uncertain
1143385452,1/29/2017 05:23:58,false,2361593909,,1/29/2017 05:23:22,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,unrelated,,designate,even
1143385452,1/29/2017 05:31:18,false,2361595114,,1/29/2017 05:30:26,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,designate,even
1143385452,1/29/2017 05:36:10,false,2361595923,,1/29/2017 05:33:15,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,designate,even
1143385452,1/29/2017 06:01:37,false,2361602093,,1/29/2017 06:00:21,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,designate,even
1143385453,1/29/2017 05:16:09,false,2361592924,,1/29/2017 05:14:25,false,gifthunterclub,0.75,21110164,CHL,12,Santiago,200.86.118.120,unrelated,,estimable,hurt
1143385453,1/29/2017 05:19:30,false,2361593257,,1/29/2017 05:18:20,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,unrelated,,estimable,hurt
1143385453,1/29/2017 05:25:47,false,2361594228,,1/29/2017 05:25:00,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,estimable,hurt
1143385453,1/29/2017 05:29:40,false,2361594843,,1/29/2017 05:26:21,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,unrelated,,estimable,hurt
1143385453,1/29/2017 05:38:07,false,2361596503,,1/29/2017 05:37:17,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,estimable,hurt
1143385453,1/29/2017 05:50:27,false,2361599641,,1/29/2017 05:48:52,false,neodev,0.8889,34779866,LKA,36,Colombo,123.231.125.184,antonym,,estimable,hurt
1143385453,1/29/2017 05:56:52,false,2361601181,,1/29/2017 05:55:41,false,neodev,0.8889,21711933,JAM,08,Kingston,72.27.46.190,unrelated,,estimable,hurt
1143385453,1/29/2017 05:58:16,false,2361601485,,1/29/2017 05:57:46,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,estimable,hurt
1143385453,1/29/2017 06:04:20,false,2361602577,,1/29/2017 05:59:17,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,unrelated,,estimable,hurt
1143385454,1/29/2017 05:44:28,false,2361598000,,1/29/2017 05:43:44,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,other,,accurate,right
1143385454,1/29/2017 05:52:09,false,2361600030,,1/29/2017 05:49:35,false,neodev,0.8889,21711933,JAM,08,Kingston,72.27.46.190,other,,accurate,right
1143385454,1/29/2017 05:53:26,false,2361600381,,1/29/2017 05:52:09,false,elite,0.8889,36575101,IND,07,New Delhi,112.196.144.19,other,,accurate,right
1143385454,1/29/2017 05:55:06,false,2361600887,,1/29/2017 05:54:06,false,neodev,0.8889,34779866,LKA,36,Colombo,123.231.125.184,other,,accurate,right
1143385454,1/29/2017 05:56:33,false,2361601117,,1/29/2017 05:56:09,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,other,,accurate,right
1143385455,1/29/2017 05:43:42,false,2361597865,,1/29/2017 05:43:14,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,other,,unusual,pattern
1143385455,1/29/2017 05:52:13,false,2361600047,,1/29/2017 05:48:59,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,antonym,,unusual,pattern
1143385455,1/29/2017 06:07:17,false,2361603133,,1/29/2017 06:05:10,false,neodev,0.8333,16437473,SVK,03,Kosice,88.212.37.183,unrelated,,unusual,pattern
1143385456,1/29/2017 05:44:28,false,2361597998,,1/29/2017 05:43:44,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,antonym,,pervert,conform
1143385456,1/29/2017 05:52:09,false,2361600029,,1/29/2017 05:49:35,false,neodev,0.8889,21711933,JAM,08,Kingston,72.27.46.190,antonym,,pervert,conform
1143385456,1/29/2017 05:53:26,false,2361600380,,1/29/2017 05:52:09,false,elite,0.8889,36575101,IND,07,New Delhi,112.196.144.19,antonym,,pervert,conform
1143385456,1/29/2017 05:55:06,false,2361600888,,1/29/2017 05:54:06,false,neodev,0.8889,34779866,LKA,36,Colombo,123.231.125.184,unrelated,,pervert,conform
1143385456,1/29/2017 05:56:33,false,2361601115,,1/29/2017 05:56:09,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,pervert,conform
1143385457,1/29/2017 05:22:04,false,2361593595,,1/29/2017 05:20:25,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,antonym,,disingenuous,TRUE
1143385457,1/29/2017 05:28:37,false,2361594619,,1/29/2017 05:27:27,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,antonym,,disingenuous,TRUE
1143385457,1/29/2017 05:31:22,false,2361595117,,1/29/2017 05:30:27,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,antonym,,disingenuous,TRUE
1143385457,1/29/2017 05:36:14,false,2361595940,,1/29/2017 05:31:57,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,antonym,,disingenuous,TRUE
1143385458,1/29/2017 05:14:10,false,2361592617,,1/29/2017 05:12:03,false,gifthunterclub,0.75,21110164,CHL,12,Santiago,200.86.118.120,unrelated,,overpriced,brassy
1143385458,1/29/2017 05:18:18,false,2361593176,,1/29/2017 05:17:21,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,unrelated,,overpriced,brassy
1143385458,1/29/2017 05:26:20,false,2361594365,,1/29/2017 05:23:17,false,neodev,0.9091,41457763,VEN,04,Maracay,201.242.53.20,unrelated,,overpriced,brassy
1143385458,1/29/2017 05:26:30,false,2361594370,,1/29/2017 05:25:48,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,entailment,,overpriced,brassy
1143385458,1/29/2017 05:37:16,false,2361596274,,1/29/2017 05:36:23,false,elite,0.75,30128662,BGR,50,Pleven,212.233.177.95,unrelated,,overpriced,brassy
1143385458,1/29/2017 05:39:29,false,2361596755,,1/29/2017 05:38:18,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,overpriced,brassy
1143385458,1/29/2017 05:48:48,false,2361599161,,1/29/2017 05:46:50,false,elite,0.8889,36575101,IND,07,New Delhi,112.196.144.19,unrelated,,overpriced,brassy
1143385458,1/29/2017 06:08:06,false,2361603268,,1/29/2017 05:53:41,false,clixsense,0.7143,31231966,IDN,08,Surabaya,114.121.237.204,unrelated,,overpriced,brassy
1143385459,1/29/2017 05:25:24,false,2361594125,,1/29/2017 05:24:12,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,unrelated,,nonetheless,yes
1143385459,1/29/2017 05:32:15,false,2361595262,,1/29/2017 05:31:19,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,nonetheless,yes
1143385459,1/29/2017 05:34:52,false,2361595732,,1/29/2017 05:33:52,false,neodev,0.8333,24577513,PHL,"","",112.198.99.65,unrelated,,nonetheless,yes
1143385459,1/29/2017 05:36:15,false,2361595963,,1/29/2017 05:35:18,false,elite,0.75,30128662,BGR,50,Pleven,212.233.177.95,unrelated,,nonetheless,yes
1143385459,1/29/2017 05:37:15,false,2361596271,,1/29/2017 05:36:11,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,nonetheless,yes
1143385459,1/29/2017 05:44:11,false,2361597954,,1/29/2017 05:41:34,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,other,,nonetheless,yes
1143385459,1/29/2017 06:05:16,false,2361602775,,1/29/2017 06:04:26,false,neodev,0.9,11003784,ZAF,"","",105.185.4.128,unrelated,,nonetheless,yes
1143385460,1/29/2017 05:54:32,false,2361600767,,1/29/2017 05:54:12,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,compatible,patronize
1143385460,1/29/2017 06:05:48,false,2361602843,,1/29/2017 06:05:18,false,neodev,0.9,11003784,ZAF,"","",105.185.4.128,unrelated,,compatible,patronize
1143385460,1/29/2017 06:14:06,false,2361604241,,1/29/2017 06:11:24,false,elite,0.8571,40910570,IDN,04,Jakarta,202.62.18.123,unrelated,,compatible,patronize
1143385461,1/29/2017 05:38:58,false,2361596654,,1/29/2017 05:37:48,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,antonym,,monoecious,dioecious
1143385461,1/29/2017 05:47:32,false,2361598867,,1/29/2017 05:45:48,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,monoecious,dioecious
1143385461,1/29/2017 05:48:27,false,2361598993,,1/29/2017 05:45:54,false,neodev,0.875,39641439,VEN,23,Ambrosio,200.82.248.186,other,,monoecious,dioecious
1143385461,1/29/2017 06:03:55,false,2361602553,,1/29/2017 06:03:30,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,antonym,,monoecious,dioecious
1143385461,1/29/2017 06:04:24,false,2361602588,,1/29/2017 06:03:33,false,neodev,0.9,11003784,ZAF,"","",105.185.4.128,antonym,,monoecious,dioecious
1143385461,1/29/2017 06:06:37,false,2361603003,,1/29/2017 06:04:10,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,antonym,,monoecious,dioecious
1143385462,1/29/2017 05:35:03,false,2361595755,,1/29/2017 05:34:22,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,other,,frantic,happy
1143385462,1/29/2017 05:43:57,false,2361597884,,1/29/2017 05:42:25,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,frantic,happy
1143385462,1/29/2017 05:54:26,false,2361600718,,1/29/2017 05:50:40,false,neodev,0.875,39641439,VEN,23,Ambrosio,200.82.248.186,unrelated,,frantic,happy
1143385462,1/29/2017 05:54:55,false,2361600863,,1/29/2017 05:54:34,false,clixsense,0.8182,7168803,RUS,65,Samara,88.200.214.177,unrelated,,frantic,happy
1143385462,1/29/2017 06:02:36,false,2361602296,,1/29/2017 06:01:38,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,category,,frantic,happy
1143385463,1/29/2017 05:38:58,false,2361596656,,1/29/2017 05:37:48,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,unrelated,,fairly,well
1143385463,1/29/2017 05:47:32,false,2361598864,,1/29/2017 05:45:48,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,fairly,well
1143385463,1/29/2017 05:48:27,false,2361598995,,1/29/2017 05:45:54,false,neodev,0.875,39641439,VEN,23,Ambrosio,200.82.248.186,category,,fairly,well
1143385463,1/29/2017 06:04:24,false,2361602586,,1/29/2017 06:03:33,false,neodev,0.9,11003784,ZAF,"","",105.185.4.128,entailment,,fairly,well
1143385463,1/29/2017 06:06:37,false,2361603005,,1/29/2017 06:04:10,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,category,,fairly,well
1143385464,1/29/2017 05:23:58,false,2361593910,,1/29/2017 05:23:22,false,clixsense,0.75,40945060,IND,07,Delhi,45.118.158.5,antonym,,rarely,readily
1143385464,1/29/2017 05:31:18,false,2361595115,,1/29/2017 05:30:26,false,clixsense,0.88,28351359,GBR,M5,Leigh-on-sea,86.160.241.121,antonym,,rarely,readily
1143385464,1/29/2017 05:36:10,false,2361595925,,1/29/2017 05:33:15,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,rarely,readily
1143385464,1/29/2017 06:01:37,false,2361602089,,1/29/2017 06:00:21,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,unrelated,,rarely,readily
1143385465,1/29/2017 05:53:26,false,2361600384,,1/29/2017 05:52:19,false,neodev,0.8824,40808897,VEN,25,Caracas,186.94.218.233,entailment,,big,correct
1143385465,1/29/2017 05:53:52,false,2361600540,,1/29/2017 05:52:49,false,clixsense,0.72,37302437,VEN,13,Barquisimeto,190.39.81.6,unrelated,,big,correct
1143385465,1/29/2017 05:53:53,false,2361600544,,1/29/2017 05:52:52,false,neodev,0.8889,34779866,LKA,36,Colombo,123.231.125.184,unrelated,,big,correct
1143385465,1/29/2017 05:59:01,false,2361601596,,1/29/2017 05:56:33,false,clixsense,0.8462,18744137,MEX,"","",187.228.59.38,unrelated,,big,correct
1143385466,2/1/2017 07:55:57,false,2364574047,,2/1/2017 07:55:13,false,clixsense,0.7241,39495365,PHL,D9,Makati,202.124.142.132,other,,good,abominable
1143385466,2/1/2017 07:57:38,false,2364575388,,2/1/2017 07:56:18,false,clixsense,0.7778,34807809,ISR,06,Jerusalem,93.172.115.79,antonym,,good,abominable
1143385466,2/1/2017 08:16:41,false,2364589723,,2/1/2017 08:14:55,false,instagc,0.875,38787074,DNK,21,Billund,171.20.68.68,antonym,,good,abominable
1143385467,2/1/2017 07:55:05,false,2364573300,,2/1/2017 07:54:35,false,clixsense,0.7241,39495365,PHL,D9,Makati,202.124.142.132,unrelated,,mundane,amphibious
1143385467,2/1/2017 07:59:20,false,2364576859,,2/1/2017 07:58:24,false,neodev,0.9091,40809698,VEN,25,Caracas,200.84.62.237,unrelated,,mundane,amphibious
1143385467,2/1/2017 08:28:25,false,2364596559,,2/1/2017 08:26:23,false,clixsense,0.8462,40246355,MYS,05,Seremban,124.82.108.39,unrelated,,mundane,amphibious
1143385468,2/1/2017 07:50:54,false,2364570190,,2/1/2017 07:50:23,false,clixsense,0.7241,39495365,PHL,D9,Makati,202.124.142.132,antonym,,soundly,uncomfortable
1143385468,2/1/2017 07:51:54,false,2364570790,,2/1/2017 07:50:30,false,clixsense,0.7778,34807809,ISR,06,Jerusalem,93.172.115.79,other,,soundly,uncomfortable
1143385468,2/1/2017 08:39:45,false,2364602978,,2/1/2017 08:28:36,false,clixsense,0.8462,40246355,MYS,05,Seremban,124.82.108.39,unrelated,,soundly,uncomfortable
1143385469,2/1/2017 07:59:59,false,2364577327,,2/1/2017 07:59:29,false,clixsense,0.7241,39495365,PHL,D9,Makati,202.124.142.132,unrelated,,express,well
1143385469,2/1/2017 08:02:09,false,2364578948,,2/1/2017 08:01:10,false,clixsense,0.7778,34807809,ISR,06,Jerusalem,93.172.115.79,other,,express,well
1143385469,2/1/2017 08:02:29,false,2364579089,,2/1/2017 08:01:28,false,neodev,0.9091,40809698,VEN,25,Caracas,200.84.62.237,unrelated,,express,well
